day,source,msg_id
2026-04-10 00:00:00+00:00,events,1307
2026-04-10 00:00:00+00:00,events,1304
2026-04-10 00:00:00+00:00,events,1305
2026-04-11 00:00:00+00:00,intensives,1063
2026-04-11 00:00:00+00:00,intensives,1060
2026-04-11 00:00:00+00:00,intensives,1061
2026-04-11 00:00:00+00:00,intensives,1062
2026-04-11 00:00:00+00:00,intensives,1064
2026-04-11 00:00:00+00:00,intensives,1065
2026-04-12 00:00:00+00:00,events,1315
2026-04-12 00:00:00+00:00,events,1316
2026-04-12 00:00:00+00:00,events,1317
2026-04-12 00:00:00+00:00,events,1319
2026-04-12 00:00:00+00:00,intensives,1071
2026-04-13 00:00:00+00:00,events,1321
2026-04-13 00:00:00+00:00,events,1323
2026-04-13 00:00:00+00:00,events,1324
2026-04-13 00:00:00+00:00,events,1325
2026-04-13 00:00:00+00:00,events,1326
2026-04-14 00:00:00+00:00,intensives,1081
2026-04-14 00:00:00+00:00,events,1334
2026-04-14 00:00:00+00:00,events,1332
2026-04-14 00:00:00+00:00,events,1335
2026-04-14 00:00:00+00:00,events,1336
2026-04-15 00:00:00+00:00,events,1339
2026-04-15 00:00:00+00:00,intensives,1089
2026-04-15 00:00:00+00:00,events,1340
2026-04-15 00:00:00+00:00,events,1341
2026-04-16 00:00:00+00:00,events,1347
2026-04-16 00:00:00+00:00,intensives,1091
2026-04-16 00:00:00+00:00,intensives,1092
2026-04-16 00:00:00+00:00,events,1348
2026-04-16 00:00:00+00:00,events,1349
2026-04-16 00:00:00+00:00,intensives,1096
2026-04-17 00:00:00+00:00,intensives,1097
2026-04-17 00:00:00+00:00,events,1352
2026-04-18 00:00:00+00:00,events,1367
2026-04-18 00:00:00+00:00,events,1365
2026-04-19 00:00:00+00:00,events,1368
2026-04-19 00:00:00+00:00,events,1371
2026-04-19 00:00:00+00:00,events,1370
2026-04-20 00:00:00+00:00,intensives,1113
2026-04-20 00:00:00+00:00,events,1376
2026-04-20 00:00:00+00:00,events,1377
2026-04-20 00:00:00+00:00,events,1378
2026-04-21 00:00:00+00:00,events,1382
2026-04-21 00:00:00+00:00,intensives,1121
2026-04-21 00:00:00+00:00,events,1383
2026-04-22 00:00:00+00:00,events,1395
2026-04-22 00:00:00+00:00,intensives,1125
2026-04-22 00:00:00+00:00,events,1404
2026-04-23 00:00:00+00:00,events,1406
2026-04-23 00:00:00+00:00,events,1405
2026-04-23 00:00:00+00:00,events,1412
2026-04-25 00:00:00+00:00,intensives,1145
2026-04-25 00:00:00+00:00,events,1425
2026-04-25 00:00:00+00:00,events,1426
2026-04-26 00:00:00+00:00,intensives,1154
2026-04-26 00:00:00+00:00,events,1429
2026-04-26 00:00:00+00:00,events,1431
2026-04-26 00:00:00+00:00,intensives,1157
2026-04-27 00:00:00+00:00,intensives,1166
2026-04-27 00:00:00+00:00,events,1436
2026-04-27 00:00:00+00:00,events,1437
2026-04-27 00:00:00+00:00,events,1438
2026-04-28 00:00:00+00:00,intensives,1168
2026-04-28 00:00:00+00:00,events,1443
2026-04-28 00:00:00+00:00,events,1444
2026-04-28 00:00:00+00:00,events,1445
2026-04-28 00:00:00+00:00,events,1446
2026-04-29 00:00:00+00:00,events,1449
2026-04-30 00:00:00+00:00,intensives,1198
